time,q0,q1,q2,dq0,dq1,dq2,tau0,tau1,tau2
1722873643.8865,0.149578333,0.764703631,-1.00251615,0.091462362,-0.196876615,-0.021837735,1.42987268,0.460132051,-0.028449024
1722873643.88855,0.149850845,0.763946712,-1.00251615,0.102313828,-0.203852561,-0.0161761,1.42987268,0.450236732,-0.037932032
1722873643.8905,0.149971962,0.76364398,-1.002531886,0.1139404,-0.20695298,-0.011727672,1.434820342,0.460132045,-0.04741504
1722873643.89252,0.150062799,0.763371468,-1.002547741,0.117040819,-0.189125568,-0.013749685,1.429872704,0.460132045,-0.066381057
1722873643.89454,0.150274754,0.763038397,-1.002579331,0.095337886,-0.186025143,-0.01294088,1.479349279,0.450236732,-0.04741504
1722873643.89653,0.150365591,0.762372315,-1.002610922,0.086036628,-0.190675771,-0.01294088,1.479349279,0.445289075,-0.056898049
1722873643.89856,0.150486708,0.762130082,-1.002642512,0.086811733,-0.175948781,-0.025477358,1.424925041,0.415603137,-0.056898049
1722873643.90059,0.150638044,0.761766732,-1.002642512,0.117040819,-0.190675771,-0.02911698,1.449663305,0.42549845,-0.056898049
1722873643.9035,0.150698602,0.761373162,-1.002658248,0.12866739,-0.204627657,-0.023050942,1.548616457,0.470027369,-0.04741504
1722873643.90453,0.150880277,0.760979533,-1.002689838,0.123241657,-0.222455066,-0.008896855,1.489244604,0.509608632,-0.04741504
1722873643.90655,0.150971115,0.760585904,-1.002721429,0.101538724,-0.248033524,-0.012132075,1.474401617,0.460132062,-0.066381057
1722873643.90852,0.151213348,0.760252833,-1.002721429,0.077510476,-0.24260779,-0.013749685,1.439768004,0.479922664,-0.066381057
1722873643.91059,0.151364744,0.759859264,-1.002753019,0.072859848,-0.197651714,-0.023859747,1.419977379,0.52939921,-0.075864065
1722873643.91265,0.151455581,0.759162903,-1.002753019,0.080610895,-0.182149619,-0.024668552,1.38534379,0.479922652,-0.085347073
1722873643.91465,0.151546419,0.758860111,-1.002753019,0.083711314,-0.170523047,-0.00647044,1.464506292,0.460132051,-0.075864065
1722873643.91656,0.151697755,0.758466482,-1.00278461,0.103088933,-0.191450876,0.00161761,1.454610968,0.494765651,-0.075864065
1722873643.91855,0.151758313,0.758103132,-1.002800465,0.094562781,-0.1953264,0.001213207,1.484296894,0.509608614,-0.066381057
1722873643.92054,0.15187943,0.757679284,-1.002816319,0.098438308,-0.213153815,-0.00485283,1.419977379,0.524451566,-0.075864065
1722873643.92251,0.152121663,0.757376492,-1.002832055,0.093012574,-0.204627663,-0.004044025,1.380396128,0.509608597,-0.104313086
1722873643.92452,0.152182221,0.75671041,-1.002863646,0.085261525,-0.198426822,-0.015367294,1.410082078,0.509608614,-0.113796094
1722873643.92653,0.152273059,0.756407619,-1.0028795,0.0651088,-0.189125562,-0.014154087,1.429872704,0.509608632,-0.123279101
1722873643.9285,0.152363896,0.756074548,-1.002895236,0.049606705,-0.181374514,-0.020220124,1.419977403,0.519503951,-0.132762107
1722873643.9306,0.152485013,0.755650699,-1.002926826,0.048831601,-0.189125568,-0.021433332,1.395239115,0.460132062,-0.123279101
1722873643.93251,0.15257585,0.755347908,-1.002958417,0.066659011,-0.189125568,-0.019411319,1.45955863,0.380969548,-0.123279101
1722873643.93463,0.152727246,0.754984558,-1.003005862,0.090687258,-0.182924727,-0.015367294,1.444715643,0.420550793,-0.113796094
1722873643.93656,0.152878582,0.754621267,-1.003069043,0.107739565,-0.162772,-0.019411319,1.45955863,0.450236732,-0.123279101
1722873643.93852,0.15296942,0.753924847,-1.003100634,0.110839985,-0.168197733,-0.023859747,1.459558654,0.470027357,-0.123279101
1722873643.94051,0.153029978,0.753924847,-1.00314796,0.103864041,-0.199201924,-0.030330186,1.469453979,0.494765639,-0.104313086
1722873643.94251,0.153120816,0.753258765,-1.00317955,0.090687257,-0.232531428,-0.041249052,1.459558654,0.519503921,-0.085347071
1722873643.94456,0.153241932,0.752986252,-1.003195405,0.123241657,-0.217029339,-0.036396223,1.499139905,0.47992267,-0.104313084
1722873643.94662,0.153241932,0.752683461,-1.003226995,0.096888095,-0.195326406,-0.025881759,1.499139905,0.410655481,-0.142245114
1722873643.9487,0.153393328,0.752411008,-1.003274322,0.066659009,-0.182149622,-0.021028929,1.449663329,0.405707824,-0.142245114
1722873643.95051,0.153453887,0.751775146,-1.003290176,0.044180971,-0.185250044,-0.021837734,1.439768004,0.410655481,-0.142245114
1722873643.95253,0.153544724,0.751502633,-1.003337502,0.072084743,-0.172848368,-0.023050942,1.489244556,0.400760168,-0.123279101
1722873643.95456,0.153635561,0.751139343,-1.003353357,0.086811733,-0.166647527,-0.021837735,1.513982844,0.410655481,-0.123279101
1722873643.95657,0.153726399,0.75086683,-1.003369212,0.103864038,-0.170523047,-0.014154087,1.538721132,0.430446106,-0.132762107
1722873643.95855,0.153847516,0.75050348,-1.003416538,0.141069067,-0.182924724,-0.022242138,1.553564095,0.415603137,-0.142245114
1722873643.96054,0.153877735,0.750170469,-1.003463984,0.120141238,-0.214704019,-0.036396225,1.494192219,0.445289087,-0.142245114
1722873643.96253,0.153998852,0.749897957,-1.003479719,0.070534533,-0.213153809,-0.040844651,1.410082054,0.470027369,-0.142245114
1722873643.96469,0.15405941,0.749352932,-1.003479719,0.037980133,-0.181374514,-0.021433332,1.444715643,0.499713314,-0.142245114
1722873643.96662,0.154150248,0.7490502,-1.003495574,0.069759429,-0.166647524,-0.005257232,1.528825808,0.470027369,-0.218109179
1722873643.96863,0.154210806,0.748747408,-1.003495574,0.091462362,-0.168197733,0.000808805,1.538721132,0.450236738,-0.293973243
1722873643.9705,0.154271364,0.748384058,-1.0035429,0.073634952,-0.172848362,-0.00808805,1.504087543,0.400760168,-0.312939256
1722873643.97252,0.154362202,0.748051047,-1.003574491,0.065883905,-0.17749899,-0.00485283,1.494192243,0.445289075,-0.218109179
1722873643.97454,0.154483318,0.747748256,-1.003590345,0.070534533,-0.200752133,-0.005661635,1.504087567,0.42549845,-0.208626169
1722873643.97651,0.154483318,0.747415185,-1.003621936,0.075960267,-0.221679968,-0.01294088,1.50903523,0.395812511,-0.246558198
1722873643.97853,0.154604435,0.746839941,-1.003637671,0.045731181,-0.216254234,-0.030734589,1.538721156,0.385917199,-0.26552422
1722873643.98067,0.154695272,0.746416032,-1.003669262,0.025578457,-0.184474936,-0.034778614,1.518930507,0.420550793,-0.26552422
1722873643.9827,0.154816389,0.746113241,-1.003716707,0.0488316,-0.159671581,-0.020624527,1.523878145,0.470027369,-0.275007224
1722873643.9845,0.154846668,0.745840788,-1.003748298,0.052707124,-0.152695638,-0.012132074,1.518930507,0.474975026,-0.26552422
1722873643.98657,0.154967725,0.745507717,-1.003748298,0.061233276,-0.132542914,-0.012940879,1.479349279,0.470027363,-0.246558213
1722873643.98859,0.155088842,0.745144367,-1.003764033,0.099213409,-0.142619276,-0.008088049,1.449663329,0.42549845,-0.256041217
